StuduentID;ModuleCode;AcYear;Mark;Grade;Age;Gender;Status;CourseCode;Course Name;Level of Study;;;Row Labels;Count of Attendance(Status);Percentage
00000840;MED3040-N;2018/9;72;A;41;M;P;TFPSNG;BA (Hons) Television and Film Production;BA;;;;;
00000843;GAV4017-N;2018/9;81;A;18;M;P;AGMA;MA Games Design;MA;;;;;
00000844;GAV4017-N;2018/9;68;B;19;F;P;TDGMA;MA 3D Games Art;MA;;;;;
00000844;GAV4037-N;2018/9;58;C;19;F;P;TDGMA;MA 3D Games Art;MA;;;;;
00000856;GAV4017-N;2018/9;83;A;20;M;P;CMA;MA Concept Art;MA;;;;;
00000861;MUL3051-N;2018/9;64;B;57;F;ABS;INFSNG;BSc (Hons) Information Technology;BS;;;;;
00000862;PER3008-N;2018/9;68;B;69;F;ABS;PLMSNG;BA (Hons) Performance for Live and Recorded Media;BA;;;;;
00000868;MUL3060-N;2018/9;70;A;38;F;P;WBPBS;BSc (Hons) Web Production;BS;;;;;
00000869;CIS2019-N;2018/9;72;A;23;F;PWR;WBPBS;BSc (Hons) Web Production;BS;;;;;
00000483;GAV2005-N;2018/9;35;F;30;F;P;TGDBS;BSc (Hons) Technical Game Development;BS;;;;;
00000532;GAV2004-N;2018/9;80;A;52;F;P;UPSNG;BSc (Hons) Computer Games Programming;BS;;;;;
00000532;GAV2005-N;2018/9;88;A;52;F;P;UPSNG;BSc (Hons) Computer Games Programming;BS;;;;;
00000534;GAV3009-N;2018/9;58;C;18;F;ABS;GMSNG;BA (Hons) Computer Games Design;BA;;;;;
00000534;GAV3020-N;2018/9;60;B;18;F;ABS;GMSNG;BA (Hons) Computer Games Design;BA;;;;;
00000535;GAV3020-N;2018/9;0;F;19;M;ABS;UPSNG;BSc (Hons) Computer Games Programming;BS;;;;;
00000538;GAV3020-N;2018/9;68;B;29;M;ABS;CGPPRD;MComp (Hons) Computer Games Programming;MC;;;;;
00000539;GAV2025-N;2018/9;60;B;55;M;P;ZDFSNG;BA (Hons) Computer Games Art (with Foundation Year);BA;;;;;
00000540;GAV2025-N;2018/9;61;B;33;F;P;ZDFSNG;BA (Hons) Computer Games Art (with Foundation Year);BA;;;;;
00000557;GAV3009-N;2018/9;66;B;22;M;P;TGDBS;BSc (Hons) Technical Game Development;BS;;;;;
00000557;GAV3020-N;2018/9;66;B;22;M;P;TGDBS;BSc (Hons) Technical Game Development;BS;;;;;
00000557;VIS3126-N;2018/9;64;B;22;M;P;TGDBS;BSc (Hons) Technical Game Development;BS;;;;;
00000558;GAV3009-N;2018/9;60;B;20;M;ABS;CANSNG;BA (Hons) Computer Games Animation;BA;;;;;
00000558;GAV3020-N;2018/9;76;A;20;M;ABS;CANSNG;BA (Hons) Computer Games Animation;BA;;;;;
00000558;VIS3105-N;2018/9;53;C;20;M;ABS;CANSNG;BA (Hons) Computer Games Animation;BA;;;;;
00000559;GAV1015-N;2018/9;38;F;21;M;P;CGSSNG;BA (Hons) Comics, Graphic Novels and Sequential Art;BA;;;;;
00000562;COM3046-N;2018/9;95;A;22;M;ABS;UPSNG;BSc (Hons) Computer Games Programming;BS;;;;;
00000562;GAV3020-N;2018/9;70;A;22;M;ABS;UPSNG;BSc (Hons) Computer Games Programming;BS;;;;;
00000565;VIS3108-N;2018/9;76;A;19;M;P;CCHSNG;BA (Hons) Computer Character Animation;BA;;;;;
00000566;GAV1006-N;2018/9;57;C;19;F;PWR;ZDFSNG;BA (Hons) Computer Games Art (with Foundation Year);BA;;;;;
00000566;GAV1015-N;2018/9;39;F;19;F;PWR;ZDFSNG;BA (Hons) Computer Games Art (with Foundation Year);BA;;;;;
00000590;GAV3009-N;2018/9;96;A;21;M;P;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00000590;GAV3020-N;2018/9;88;A;21;M;P;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00000592;GAV3009-N;2018/9;8;F;21;M;P;IGDSNG;BA (Hons) Indie Games Development;BA;;;;;
00000592;GAV3020-N;2018/9;28;F;21;M;P;IGDSNG;BA (Hons) Indie Games Development;BA;;;;;
00000594;COM3038-N;2018/9;48;D;19;M;P;CSSNG;BSc (Hons) Computer Science;BS;;;;;
00000595;VIS3108-N;2018/9;74;A;19;M;ABS;CVESNG;BA (Hons) Computer Animation and Visual Effects;BA;;;;;
00000596;GAV2025-N;2018/9;60;B;22;M;ABS;CATSNG;BA (Hons) Concept Art;BA;;;;;
00000597;COM3038-N;2018/9;56;C;18;M;P;CSSNG;BSc (Hons) Computer Science;BS;;;;;
00000598;COM3038-N;2018/9;47;D;19;F;P;CSSNG;BSc (Hons) Computer Science;BS;;;;;
00000629;GAV3009-N;2018/9;73;A;21;F;P;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00000629;GAV3020-N;2018/9;84;A;21;F;P;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00000630;GAV3009-N;2018/9;70;A;19;M;P;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00000630;GAV3020-N;2018/9;74;A;19;M;P;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00000631;GAV3009-N;2018/9;47;D;58;F;P;GMSNG;BA (Hons) Computer Games Design;BA;;;;;
00000631;GAV3020-N;2018/9;18;F;58;F;P;GMSNG;BA (Hons) Computer Games Design;BA;;;;;
00000633;GAV3009-N;2018/9;60;B;20;M;ABS;GMSNG;BA (Hons) Computer Games Design;BA;;;;;
00000633;GAV3020-N;2018/9;64;B;20;M;ABS;GMSNG;BA (Hons) Computer Games Design;BA;;;;;
00000634;GAV3009-N;2018/9;73;A;20;M;P;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00000634;GAV3020-N;2018/9;76;A;20;M;P;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00000635;GAV3009-N;2018/9;66;B;19;F;ABS;GMSNG;BA (Hons) Computer Games Design;BA;;;;;
00000635;GAV3020-N;2018/9;66;B;19;F;ABS;GMSNG;BA (Hons) Computer Games Design;BA;;;;;
00000637;GAV2004-N;2018/9;71;A;18;M;ABS;UPSNG;BSc (Hons) Computer Games Programming;BS;;;;;
00000503;GAV2024-N;2018/9;0;F;19;F;ABS;CCHSNG;BA (Hons) Computer Character Animation;BA;;;;;
00000504;COM3041-N;2018/9;74;A;22;M;ABS;CSSNG;BSc (Hons) Computer Science;BS;;;;;
00000505;GAV3009-N;2018/9;75;A;19;M;P;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00000505;GAV3020-N;2018/9;77;A;19;M;P;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00000508;VIS3108-N;2018/9;76;A;32;M;P;CVESNG;BA (Hons) Computer Animation and Visual Effects;BA;;;;;
00000542;GAV3020-N;2018/9;66;B;19;M;P;CGPPRD;MComp (Hons) Computer Games Programming;MC;;;;;
00000543;GAV3009-N;2018/9;73;A;49;M;P;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00000543;GAV3020-N;2018/9;76;A;49;M;P;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00000544;GAV3009-N;2018/9;7;F;59;M;P;TGDBS;BSc (Hons) Technical Game Development;BS;;;;;
00000544;GAV3020-N;2018/9;27;F;59;M;P;TGDBS;BSc (Hons) Technical Game Development;BS;;;;;
00000544;VIS3126-N;2018/9;0;F;59;M;P;TGDBS;BSc (Hons) Technical Game Development;BS;;;;;
00000546;GAV3009-N;2018/9;77;A;31;M;P;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00000546;GAV3020-N;2018/9;67;B;31;M;P;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00000549;GAV3009-N;2018/9;45;D;38;F;ABS;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00000549;GAV3020-N;2018/9;62;B;38;F;ABS;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00000550;COM3038-N;2018/9;38;F;19;M;ABS;CSSNG;BSc (Hons) Computer Science;BS;;;;;
00000573;GAV3009-N;2018/9;50;C;21;M;ABS;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00000573;GAV3020-N;2018/9;90;A;21;M;ABS;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00000575;GAV3009-N;2018/9;87;A;21;F;ABS;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00000575;GAV3020-N;2018/9;82;A;21;F;ABS;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00000577;GAV2024-N;2018/9;60;B;22;M;P;CCHFSNG;BA (Hons) Computer Character Animation (with Foundation Year);BA;;;;;
00000580;GAV3009-N;2018/9;58;C;60;F;P;IGDSNG;BA (Hons) Indie Games Development;BA;;;;;
00000580;GAV3020-N;2018/9;57;C;60;F;P;IGDSNG;BA (Hons) Indie Games Development;BA;;;;;
00000581;DES3095-N;2018/9;72;A;37;M;P;CGSSNG;BA (Hons) Comics, Graphic Novels and Sequential Art;BA;;;;;
00000582;GAV3009-N;2018/9;66;B;19;M;ABS;CANSNG;BA (Hons) Computer Games Animation;BA;;;;;
00000582;GAV3020-N;2018/9;65;B;19;M;ABS;CANSNG;BA (Hons) Computer Games Animation;BA;;;;;
00000582;VIS3105-N;2018/9;64;B;19;M;ABS;CANSNG;BA (Hons) Computer Games Animation;BA;;;;;
00000584;COM3038-N;2018/9;0;F;22;M;P;INFSNG;BSc (Hons) Information Technology;BS;;;;;
00000585;GAV3009-N;2018/9;51;C;44;F;P;GMSNG;BA (Hons) Computer Games Design;BA;;;;;
00000585;GAV3020-N;2018/9;45;D;44;F;P;GMSNG;BA (Hons) Computer Games Design;BA;;;;;
00000615;MFP2001-N;2018/9;71;A;40;M;P;OABA;BA (Hons) Performing Arts;BA;;;;;
00000617;DES3095-N;2018/9;58;C;20;F;P;CGSSNG;BA (Hons) Comics, Graphic Novels and Sequential Art;BA;;;;;
00000619;GAV2025-N;2018/9;61;B;18;F;P;CATSNG;BA (Hons) Concept Art;BA;;;;;
00000626;GAV2025-N;2018/9;56;C;18;F;P;CATSNG;BA (Hons) Concept Art;BA;;;;;
00000529;GAV3009-N;2018/9;42;D;66;F;P;GMSNG;BA (Hons) Computer Games Design;BA;;;;;
00000529;GAV3020-N;2018/9;65;B;66;F;P;GMSNG;BA (Hons) Computer Games Design;BA;;;;;
00000641;COM3038-N;2018/9;63;B;18;M;P;INFSNG;BSc (Hons) Information Technology;BS;;;;;
00000642;MFP2005-N;2018/9;76;A;21;M;ABS;FTPBA;BA (Hons) Film and Television Production;BA;;;;;
00000642;MFP2008-N;2018/9;0;F;21;M;ABS;FTPBA;BA (Hons) Film and Television Production;BA;;;;;
00000643;COM3041-N;2018/9;0;DA;22;M;P;CSSNG;BSc (Hons) Computer Science;BS;;;;;
00000644;CIS1010-N;2018/9;64;B;55;F;P;CSSNG;BSc (Hons) Computer Science;BS;;;;;
00000645;CIS1010-N;2018/9;50;C;67;F;ABS;CPTFSNG;BSc (Hons) Computing with Foundation Year;BS;;;;;
00000646;GAV2004-N;2018/9;0;F;21;F;ABS;CGPPRD;MComp (Hons) Computer Games Programming;MC;;;;;
00000646;GAV2005-N;2018/9;12;F;21;F;ABS;CGPPRD;MComp (Hons) Computer Games Programming;MC;;;;;
00000647;GAV3009-N;2018/9;47;D;18;M;ABS;GMSNG;BA (Hons) Computer Games Design;BA;;;;;
00000647;GAV3020-N;2018/9;63;B;18;M;ABS;GMSNG;BA (Hons) Computer Games Design;BA;;;;;
00000648;MUL3059-N;2018/9;48;D;19;M;P;WBPBS;BSc (Hons) Web Production;BS;;;;;
00000649;VIS3108-N;2018/9;69;B;20;M;P;CCHSNG;BA (Hons) Computer Character Animation;BA;;;;;
00000650;CIS1019-N;2018/9;0;WD;60;M;ABS;CPTSNG;BSc (Hons) Computing;BS;;;;;
00000651;MFP2005-N;2018/9;68;B;22;F;P;BMPSNG;BA (Hons) Broadcast Media Production;BA;;;;;
00000651;MFP2007-N;2018/9;51;C;22;F;P;BMPSNG;BA (Hons) Broadcast Media Production;BA;;;;;
00000653;GAV3009-N;2018/9;66;B;46;F;ABS;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00000653;GAV3020-N;2018/9;76;A;46;F;ABS;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00000655;COM3041-N;2018/9;43;D;22;M;PWR;CSSNG;BSc (Hons) Computer Science;BS;;;;;
00000656;MUL3059-N;2018/9;58;C;18;M;P;WBPBS;BSc (Hons) Web Production;BS;;;;;
00000657;COM3041-N;2018/9;0;DA;19;M;P;CSCPRD;MComp (Hons) Computer Science;MC;;;;;
00000658;MUL3059-N;2018/9;61;B;19;F;ABS;WBPBS;BSc (Hons) Web Production;BS;;;;;
00000659;GAV3009-N;2018/9;44;D;18;M;P;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00000659;GAV3020-N;2018/9;55;C;18;M;P;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00000661;GAV3020-N;2018/9;74;A;33;M;PDG;UPSNG;BSc (Hons) Computer Games Programming;BS;;;;;
00000663;GAV2025-N;2018/9;0;F;26;F;ABS;CATSNG;BA (Hons) Concept Art;BA;;;;;
00000665;DES3095-N;2018/9;65;B;55;M;P;CGSSNG;BA (Hons) Comics, Graphic Novels and Sequential Art;BA;;;;;
00000668;DES3095-N;2018/9;65;B;18;M;P;CGSSNG;BA (Hons) Comics, Graphic Novels and Sequential Art;BA;;;;;
00000669;GAV3009-N;2018/9;78;A;20;F;P;GMSNG;BA (Hons) Computer Games Design;BA;;;;;
00000669;GAV3020-N;2018/9;88;A;20;F;P;GMSNG;BA (Hons) Computer Games Design;BA;;;;;
00000670;GAV2024-N;2018/9;34;F;18;F;ABS;CCHSNG;BA (Hons) Computer Character Animation;BA;;;;;
00000671;DES3095-N;2018/9;62;B;19;M;P;CGSSNG;BA (Hons) Comics, Graphic Novels and Sequential Art;BA;;;;;
00000672;CIS2018-N;2018/9;78;A;22;F;ABS;CYBBS;BSc (Hons) Cybersecurity and Networks;BS;;;;;
00000672;CIS2026-N;2018/9;61;B;22;F;ABS;CYBBS;BSc (Hons) Cybersecurity and Networks;BS;;;;;
00000851;MUL3051-N;2018/9;64;B;61;M;P;INFSNG;BSc (Hons) Information Technology;BS;;;;;
00000852;MUL3051-N;2018/9;36;F;53;M;P;INFSNG;BSc (Hons) Information Technology;BS;;;;;
00000854;DES2187-N;2018/9;73;A;19;M;P;CGSSNG;BA (Hons) Comics, Graphic Novels and Sequential Art;BA;;;;;
00000857;PER3008-N;2018/9;62;B;21;M;P;PLMSNG;BA (Hons) Performance for Live and Recorded Media;BA;;;;;
00000858;CIS0002-N;2018/9;50;C;22;M;ABS;CPTSNG;BSc (Hons) Computing;BS;;;;;
00000864;GAV2008-N;2018/9;25;F;20;M;ABS;VIWBA;BA (Hons) Visual Effects;BA;;;;;
00000866;GAV2008-N;2018/9;58;C;23;M;P;CCHFSNG;BA (Hons) Computer Character Animation (with Foundation Year);BA;;;;;
00000874;GAV4017-N;2018/9;73;A;59;F;P;VIEAMA;MA Visual Effects;MA;;;;;
00000874;GAV4033-N;2018/9;63;B;59;F;P;VIEAMA;MA Visual Effects;MA;;;;;
00000875;GAV4017-N;2018/9;54;C;21;M;NM;TDGMA;MA 3D Games Art;MA;;;;;
00000875;GAV4037-N;2018/9;72;A;21;M;NM;TDGMA;MA 3D Games Art;MA;;;;;
00000876;VIS3110-N;2018/9;41;D;67;M;P;GDEPRD;MComp (Hons) Games Development;MC;;;;;
00000877;GAV4017-N;2018/9;24;F;29;F;ABS;CMA;MA Concept Art;MA;;;;;
00000878;GAV2028-N;2018/9;36;F;41;F;ABS;CATSNG;BA (Hons) Concept Art;BA;;;;;
00000880;GAV4017-N;2018/9;50;C;69;M;P;AQMA;MA Animation;MA;;;;;
00000880;GAV4033-N;2018/9;62;B;69;M;P;AQMA;MA Animation;MA;;;;;
00000887;MED3040-N;2018/9;69;B;20;F;P;BMPSNG;BA (Hons) Broadcast Media Production;BA;;;;;
00000889;COM3047-N;2018/9;3;WS;18;M;ABS;CGPPRD;MComp (Hons) Computer Games Programming;MC;;;;;
00000889;COM3050-N;2018/9;0;WS;18;M;ABS;CGPPRD;MComp (Hons) Computer Games Programming;MC;;;;;
00000890;DES2187-N;2018/9;0;F;20;M;AA;CGSSNG;BA (Hons) Comics, Graphic Novels and Sequential Art;BA;;;;;
00000893;GAV3010-N;2018/9;55;C;65;M;ABS;CATSNG;BA (Hons) Concept Art;BA;;;;;
00000894;COM3047-N;2018/9;64;B;20;M;PDG;UPSNG;BSc (Hons) Computer Games Programming;BS;;;;;
00000894;COM3050-N;2018/9;65;B;20;M;PDG;UPSNG;BSc (Hons) Computer Games Programming;BS;;;;;
00000908;MED3007-N;2018/9;76;A;21;M;P;MJMSNG;BA (Hons) Journalism (Magazine);BA;;;;;
00000909;GAV2008-N;2018/9;58;C;22;M;ABS;AVBA;BA (Hons) Computer Animation;BA;;;;;
00000910;GAV2008-N;2018/9;48;D;19;M;P;CCHSNG;BA (Hons) Computer Character Animation;BA;;;;;
00000912;MED3040-N;2018/9;64;B;20;F;ABS;TFPSNG;BA (Hons) Television and Film Production;BA;;;;;
00000913;VIS3110-N;2018/9;43;D;19;M;P;GMSNG;BA (Hons) Computer Games Design;BA;;;;;
00000916;CIS2001-N;2018/9;66;B;20;M;P;CSFSNG;BSc (Hons) Computer Science with Foundation Year;BS;;;;;
00000916;CIS2021-N;2018/9;84;A;20;M;P;CSFSNG;BSc (Hons) Computer Science with Foundation Year;BS;;;;;
00000784;GAV3010-N;2018/9;54;C;46;M;P;CATSNG;BA (Hons) Concept Art;BA;;;;;
00000785;GAV2028-N;2018/9;7;F;19;M;ABS;CATSNG;BA (Hons) Concept Art;BA;;;;;
00000788;CIS2021-N;2018/9;40;D;39;M;ABS;CSSNG;BSc (Hons) Computer Science;BS;;;;;
00000789;GAV3010-N;2018/9;48;D;28;M;P;CATSNG;BA (Hons) Concept Art;BA;;;;;
00000792;GAV2011-N;2018/9;12;F;22;F;ABS;GMSNG;BA (Hons) Computer Games Design;BA;;;;;
00000816;GAV0003-N;2018/9;0;F;58;F;ABS;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00000817;GAV3010-N;2018/9;88;A;20;F;PDG;CATSNG;BA (Hons) Concept Art;BA;;;;;
00000818;MED3040-N;2018/9;45;D;19;M;ABS;TFPSNG;BA (Hons) Television and Film Production;BA;;;;;
00000821;MED3040-N;2018/9;64;B;21;F;P;TFPSNG;BA (Hons) Television and Film Production;BA;;;;;
00000823;VIS3110-N;2018/9;60;B;18;F;ABS;GMSNG;BA (Hons) Computer Games Design;BA;;;;;
00000824;VIS3110-N;2018/9;0;F;22;F;P;GMSNG;BA (Hons) Computer Games Design;BA;;;;;
00000825;VIS3110-N;2018/9;21;F;21;M;P;GMSNG;BA (Hons) Computer Games Design;BA;;;;;
00000829;GAV2028-N;2018/9;57;C;20;F;ABS;CATSNG;BA (Hons) Concept Art;BA;;;;;
00000830;VIS3110-N;2018/9;47;D;42;M;ABS;GDEPRD;MComp (Hons) Games Development;MC;;;;;
00000898;MUL3060-N;2018/9;57;C;20;F;P;WBPBS;BSc (Hons) Web Production;BS;;;;;
00000899;COM3067-N;2018/9;51;C;65;M;ABS;CSNSNG;BSc (Hons) Cybersecurity and Networks;BS;;;;;
00000902;GAV3010-N;2018/9;56;C;18;F;P;CATSNG;BA (Hons) Concept Art;BA;;;;;
00000905;PER3008-N;2018/9;58;C;21;M;P;PLMSNG;BA (Hons) Performance for Live and Recorded Media;BA;;;;;
00000906;MED3007-N;2018/9;53;C;21;F;P;MZSNG;BA (Hons) Media Studies;BA;;;;;
00000906;MED3020-N;2018/9;38;F;21;F;P;MZSNG;BA (Hons) Media Studies;BA;;;;;
00000921;MFP2019-N;2018/9;0;DA;18;F;AA;FMCUBA;BA (Hons) Film, Media and Culture;BA;;;;;
00000788;CIS2017-N;2018/9;0;F;39;M;ABS;CSSNG;BSc (Hons) Computer Science;BS;;;;;
00000789;GAV3021-N;2018/9;68;B;28;M;P;CATSNG;BA (Hons) Concept Art;BA;;;;;
00000790;MFP2024-N;2018/9;0;F;19;M;ABS;JOUSNG;BA (Hons) Journalism;BA;;;;;
00000792;GAV2027-N;2018/9;54;C;22;F;ABS;GMSNG;BA (Hons) Computer Games Design;BA;;;;;
00000817;GAV3021-N;2018/9;77;A;20;F;PDG;CATSNG;BA (Hons) Concept Art;BA;;;;;
00000818;MED3050-N;2018/9;41;D;19;M;ABS;TFPSNG;BA (Hons) Television and Film Production;BA;;;;;
00000819;DES3096-N;2018/9;73;A;56;F;P;CGSSNG;BA (Hons) Comics, Graphic Novels and Sequential Art;BA;;;;;
00000821;MED3050-N;2018/9;72;A;21;F;P;TFPSNG;BA (Hons) Television and Film Production;BA;;;;;
00000822;VIS3104-N;2018/9;56;C;22;M;PDG;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00000827;VIS3104-N;2018/9;54;C;20;M;P;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00000829;GAV2007-N;2018/9;40;D;20;F;ABS;CATSNG;BA (Hons) Concept Art;BA;;;;;
00000896;VIS3109-N;2018/9;46;D;20;M;P;CVESNG;BA (Hons) Computer Animation and Visual Effects;BA;;;;;
00000899;COM3065-N;2018/9;41;D;65;M;ABS;CSNSNG;BSc (Hons) Cybersecurity and Networks;BS;;;;;
00000902;GAV3021-N;2018/9;63;B;18;F;P;CATSNG;BA (Hons) Concept Art;BA;;;;;
00000904;VIS3104-N;2018/9;0;F;21;M;P;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00000905;PER3018-N;2018/9;55;C;21;M;P;PLMSNG;BA (Hons) Performance for Live and Recorded Media;BA;;;;;
00000906;MED3036-N;2018/9;63;B;21;F;P;MZSNG;BA (Hons) Media Studies;BA;;;;;
00000914;VIS3104-N;2018/9;74;A;19;F;ABS;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00000915;GAV2016-N;2018/9;22;F;19;F;ABS;UPSNG;BSc (Hons) Computer Games Programming;BS;;;;;
00000921;MFP2017-N;2018/9;0;DA;18;F;AA;FMCUBA;BA (Hons) Film, Media and Culture;BA;;;;;
00000921;MFP2024-N;2018/9;0;DA;18;F;AA;FMCUBA;BA (Hons) Film, Media and Culture;BA;;;;;
00000554;DES3096-N;2018/9;68;B;21;F;P;CGSSNG;BA (Hons) Comics, Graphic Novels and Sequential Art;BA;;;;;
00000567;GAV3021-N;2018/9;64;B;21;F;P;CATSNG;BA (Hons) Concept Art;BA;;;;;
00000568;GAV2007-N;2018/9;51;C;21;F;P;CATSNG;BA (Hons) Concept Art;BA;;;;;
00000569;MED3036-N;2018/9;58;C;20;M;P;MZSNG;BA (Hons) Media Studies;BA;;;;;
00000570;VIS3104-N;2018/9;40;D;19;F;ABS;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00000572;GAV2027-N;2018/9;40;D;18;F;ABS;GMSNG;BA (Hons) Computer Games Design;BA;;;;;
00000602;GAV2007-N;2018/9;32;F;31;M;AA;CATSNG;BA (Hons) Concept Art;BA;;;;;
00000603;COM3040-N;2018/9;53;C;53;M;P;INFSNG;BSc (Hons) Information Technology;BS;;;;;
00000604;MED3030-N;2018/9;58;C;20;F;ABS;JOUSNG;BA (Hons) Journalism;BA;;;;;
00000606;VIS3109-N;2018/9;77;A;36;F;ABS;CCHSNG;BA (Hons) Computer Character Animation;BA;;;;;
00000607;GAV2003-N;2018/9;54;C;18;M;P;CCHFSNG;BA (Hons) Computer Character Animation (with Foundation Year);BA;;;;;
00000610;GAV2027-N;2018/9;84;A;18;M;P;GMSNG;BA (Hons) Computer Games Design;BA;;;;;
00000611;PER3018-N;2018/9;58;C;18;M;P;DNCSNG;BA (Hons) Dance;BA;;;;;
00000924;DES3096-N;2018/9;75;A;19;M;ABS;CGSSNG;BA (Hons) Comics, Graphic Novels and Sequential Art;BA;;;;;
00000926;CAM1008-N;2018/9;0;WD;22;M;ABS;JOUSNG;BA (Hons) Journalism;BA;;;;;
00000926;CAM1012-N;2018/9;21;F;22;M;ABS;JOUSNG;BA (Hons) Journalism;BA;;;;;
00000934;CIS0003-N;2018/9;0;F;65;M;ABS;CPTSNG;BSc (Hons) Computing;BS;;;;;
00000935;VIS3109-N;2018/9;71;A;18;M;P;CCHSNG;BA (Hons) Computer Character Animation;BA;;;;;
00000940;PER3018-N;2018/9;64;B;67;M;P;PLMSNG;BA (Hons) Performance for Live and Recorded Media;BA;;;;;
00000941;GAV2016-N;2018/9;8;F;21;F;P;UPSNG;BSc (Hons) Computer Games Programming;BS;;;;;
00000942;VIS3104-N;2018/9;78;A;19;M;P;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00000849;FAE3013-N;2018/9;74;A;21;M;P;FASNG;BA (Hons) Fine Art;BA;;;;;
00000857;PER3028-N;2018/9;72;A;21;M;P;PLMSNG;BA (Hons) Performance for Live and Recorded Media;BA;;;;;
00000864;GAV2010-N;2018/9;37;F;20;M;ABS;VIWBA;BA (Hons) Visual Effects;BA;;;;;
00000864;GAV2038-N;2018/9;40;D;20;M;ABS;VIWBA;BA (Hons) Visual Effects;BA;;;;;
00000874;GAV4034-N;2018/9;63;B;59;F;P;VIEAMA;MA Visual Effects;MA;;;;;
00000877;GAV4018-N;2018/9;43;F;29;F;ABS;CMA;MA Concept Art;MA;;;;;
00000877;GAV4028-N;2018/9;52;C;29;F;ABS;CMA;MA Concept Art;MA;;;;;
00000880;GAV4034-N;2018/9;64;B;69;M;P;AQMA;MA Animation;MA;;;;;
00000887;MED3051-N;2018/9;78;A;20;F;P;BMPSNG;BA (Hons) Broadcast Media Production;BA;;;;;
00000891;CIS4021-N;2018/9;74;A;21;F;P;IPMPRD;MSc IT Project Management;MS;;;;;
00000891;CIS4022-N;2018/9;76;A;21;F;P;IPMPRD;MSc IT Project Management;MS;;;;;
00000892;GAV2017-N;2018/9;44;D;20;M;P;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00000892;GAV2029-N;2018/9;40;D;20;M;P;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00000893;GAV3003-N;2018/9;63;B;65;M;ABS;CATSNG;BA (Hons) Concept Art;BA;;;;;
00000908;MPR3002-N;2018/9;67;B;21;M;P;MJMSNG;BA (Hons) Journalism (Magazine);BA;;;;;
00000909;GAV2022-N;2018/9;70;A;22;M;ABS;AVBA;BA (Hons) Computer Animation;BA;;;;;
00000911;FAE3013-N;2018/9;60;B;51;F;ABS;FASNG;BA (Hons) Fine Art;BA;;;;;
00000912;MED3051-N;2018/9;74;A;20;F;ABS;TFPSNG;BA (Hons) Television and Film Production;BA;;;;;
00000918;MFP2006-N;2018/9;60;B;37;M;ABS;FTPBA;BA (Hons) Film and Television Production;BA;;;;;
00000637;GAV2005-N;2018/9;75;A;18;M;ABS;UPSNG;BSc (Hons) Computer Games Programming;BS;;;;;
00000640;GAV3009-N;2018/9;74;A;18;M;PDG;IGDSNG;BA (Hons) Indie Games Development;BA;;;;;
00000640;GAV3020-N;2018/9;74;A;18;M;PDG;IGDSNG;BA (Hons) Indie Games Development;BA;;;;;
00000679;GAV3009-N;2018/9;60;B;22;M;ABS;GMSNG;BA (Hons) Computer Games Design;BA;;;;;
00000679;GAV3020-N;2018/9;48;D;22;M;ABS;GMSNG;BA (Hons) Computer Games Design;BA;;;;;
00000681;GAV3009-N;2018/9;48;D;22;F;P;GMSNG;BA (Hons) Computer Games Design;BA;;;;;
00000681;GAV3020-N;2018/9;73;A;22;F;P;GMSNG;BA (Hons) Computer Games Design;BA;;;;;
00000683;GAV3009-N;2018/9;47;D;21;M;P;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
